Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Sep-12,Senior,SCS1-01-01-01,N/D,SCS1,Deputy Director - AMS - Advanced Manufacturing and Services (BS),Deputy Director - AMS - Advanced Manufacturing and Services (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-01,798113,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-01-02,N/D,SCS1,Deputy Director - AMS - Advanced Manufacturing and Services (BS),Deputy Director - AMS - Advanced Manufacturing and Services (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-01,959276,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-01-03,N/D,SCS1,Deputy Director - AMS - Advanced Manufacturing and Services (BS),Deputy Director - AMS - Advanced Manufacturing and Services (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-01,1239645,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-01-04,N/D,SCS1,Deputy Director - AMS - Advanced Manufacturing and Services (BS),Deputy Director - AMS - Advanced Manufacturing and Services (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-01,584945,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-01-06,N/D,SCS1,Deputy Director - AMS - Advanced Manufacturing and Services (BS),Deputy Director - AMS - Advanced Manufacturing and Services (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing & Services (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-01,1215504,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-01-09,N/D,SCS1,Deputy Director - AMS - Advanced Manufacturing and Services (BS),Deputy Director - AMS - Advanced Manufacturing and Services (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-01,340625,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-01-10,N/D,SCS1,Deputy Director - AMS - Advanced Manufacturing and Services (BS),Deputy Director - AMS - Advanced Manufacturing and Services (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-01,687107,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-01,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,572248,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-02,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,503579,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-03,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,622286,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-06,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,275055,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-07,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,557075,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-08,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,445022,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-09,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,397813,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-10,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,407306,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-02-11,N/D,SCS1,Deputy Director - LG - Local Growth,Deputy Director - LG - Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LG - Local Growth (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-02,420839,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-03-01,N/D,SCS1,Deputy Director - ED - Enterprise Directorate (BS),Deputy Director - ED - Enterprise Directorate (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-03,785715,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-03-02,N/D,SCS1,Deputy Director - ED - Enterprise Directorate (BS),Deputy Director - ED - Enterprise Directorate (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-03,386047,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-03-03,N/D,SCS1,Deputy Director - ED - Enterprise Directorate (BS),Deputy Director - ED - Enterprise Directorate (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-03,485404,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-03-05,N/D,SCS1,Deputy Director - ED - Enterprise Directorate (BS),Deputy Director - ED - Enterprise Directorate (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-03,857589,0.59,N/A,,,Policy,Job Share,1
Sep-12,Senior,SCS1-01-03-05,N/D,SCS1,Deputy Director - ED - Enterprise Directorate (BS),Deputy Director - ED - Enterprise Directorate (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,ED - Enterprise Directorate (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-03,0,0.62,N/A,,,Policy,Job Share,1
Sep-12,Senior,SCS1-01-04-01,N/D,SCS1,Deputy Director - FESI - Further Education and Skills Investment (BS),Deputy Director - FESI - Further Education and Skills Investment (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,FESI - Further Education and Skills Investment (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-04,616185,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-04-02,N/D,SCS1,Deputy Director - FESI - Further Education and Skills Investment (BS),Deputy Director - FESI - Further Education and Skills Investment (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,FESI - Further Education and Skills Investment (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-04,810952,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-04-03,N/D,SCS1,Deputy Director - FESI - Further Education and Skills Investment (BS),Deputy Director - FESI - Further Education and Skills Investment (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,FESI - Further Education and Skills Investment (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-04,695536,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-04-04,N/D,SCS1,Deputy Director - FESI - Further Education and Skills Investment (BS),Deputy Director - FESI - Further Education and Skills Investment (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,FESI - Further Education and Skills Investment (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-04,637363,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-04-05,N/D,SCS1,Deputy Director - FESI - Further Education and Skills Investment (BS),Deputy Director - FESI - Further Education and Skills Investment (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,FESI - Further Education and Skills Investment (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-04,388166,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-05-01,N/D,SCS1,Deputy Director - RGFL - Regional Growth Fund and Legacy,Deputy Director - RGFL - Regional Growth Fund and Legacy,Department for Business Innovation and Skills,Department for Business Innovation and Skills,RGFL - Regional Growth Fund and Legacy (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-05,1218158,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-05-03,N/D,SCS1,Deputy Director - RGFL - Regional Growth Fund and Legacy,Deputy Director - RGFL - Regional Growth Fund and Legacy,Department for Business Innovation and Skills,Department for Business Innovation and Skills,RGFL - Regional Growth Fund and Legacy (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-05,0,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-05-05,N/D,SCS1,Deputy Director - RGFL - Regional Growth Fund and Legacy,Deputy Director - RGFL - Regional Growth Fund and Legacy,Department for Business Innovation and Skills,Department for Business Innovation and Skills,RGFL - Regional Growth Fund and Legacy (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS1-01-05-06,74321,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-05-06,N/D,SCS1,Deputy Director - RGFL - Regional Growth Fund and Legacy,Deputy Director - RGFL - Regional Growth Fund and Legacy,Department for Business Innovation and Skills,Department for Business Innovation and Skills,RGFL - Regional Growth Fund and Legacy (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-05,502708,0.78,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-05-07,N/D,SCS1,Deputy Director - RGFL - Regional Growth Fund and Legacy,Deputy Director - RGFL - Regional Growth Fund and Legacy,Department for Business Innovation and Skills,Department for Business Innovation and Skills,RGFL - Regional Growth Fund and Legacy (MLG),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-05,642917,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-06-01,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,784711,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-06-02,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,691604,1,N/A,,,Policy,Job Share,1
Sep-12,Senior,SCS1-01-06-02,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,0,0.75,N/A,,,Policy,Job Share,1
Sep-12,Senior,SCS1-01-06-03,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,810998,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-06-05,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS1-07-02-02,124784,0.83,N/A,,,Policy,Job Share,1
Sep-12,Senior,SCS1-01-06-05,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,586058,0.58,N/A,,,Policy,Job Share,1
Sep-12,Senior,SCS1-01-06-06,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,0,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-06-07,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,699259,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-01-06-08,N/D,SCS1,Deputy Director - S - Skills (BS),Deputy Director - S - Skills (BS),Department for Business Innovation and Skills,Department for Business Innovation and Skills,SLS - Skills and Life Sciences (BS),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-01-06,446589,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-02-01-01,N/D,SCS1,Deputy Director - AD - Analysis Directorate,Deputy Director - AD - Analysis Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-02-01,567482,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-02-01-02,N/D,SCS1,Deputy Director - AD - Analysis Directorate,Deputy Director - AD - Analysis Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-02-01,828575,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-02-01-03,N/D,SCS1,Deputy Director - AD - Analysis Directorate,Deputy Director - AD - Analysis Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-02-01,554183,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-02-01-04,N/D,SCS1,Deputy Director - AD Economics Strategy and Growth,Deputy Director - AD Economics Strategy and Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-02-01,302067,1,N/A,,,Policy,,1
Sep-12,Senior,SCS1-02-01-05,N/D,SCS1,Deputy Director - AD Economics Strategy and Growth,Deputy Director - AD Economics Strategy and Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate (SABR),020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-02-01,400319,1,N/A,,,Policy,,1
