Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Mar-13,Senior,18000,Nicholas Baird,SCS3,Chief Executive UKTI,Leading UKTI support to British companies in export markets and to foreign investors,Foreign and Commonwealth Office,UK Trade & Investment,UK Trade & Investment,0207 215 8000,enquiries@bis.gsi.gov.uk,10000,8140823,1,130000,"134,999",N/A,Operational Delivery,,18000
Mar-13,Senior,18200,Edward Oakden,SCS2,Managing Director Sectors Group,Supporting UK companies and foreign investment,Foreign and Commonwealth Office,UK Trade & Investment,UK Trade & Investment,0207 215 8000,enquiries@bis.gsi.gov.uk,18000,0,1,100000,"104,999",N/A,Operational Delivery,,18200
Mar-13,Senior,18300,Vacant,SCS2,Managing Director Business Group,Supporting UK companies and foreign investment,Foreign and Commonwealth Office,UK Trade & Investment,UK Trade & Investment,N/A,enquiries@bis.gsi.gov.uk,18000,0,1,0,0,N/A,Operational Delivery,,18300
Mar-13,Senior,18400,Vacant,SCS2,Managing Director Olympic Legacy,Supporting UK companies and foreign investment,Foreign and Commonwealth Office,UK Trade & Investment,UK Trade & Investment,N/A,enquiries@bis.gsi.gov.uk,18000,0,1,0,0,N/A,Operational Delivery,,18400
Mar-13,Senior,19100,John Duncan,SCS2,Director Communications,Leading internal and external communications,Foreign and Commonwealth Office,Foreign and Commonwealth office,Communications Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,10000,2229916,1,70000,"74,999",N/A,Communications,,19100
Mar-13,Senior,19200,Peter Hill,SCS2,Director Strategy,Providing high level advice on strategy,Foreign and Commonwealth Office,Foreign and Commonwealth office,Strategy,0207 008 1500,dp-foi.img@fco.gov.uk,10000,7076988,1,80000,"84,999",N/A,Policy,,19200
Mar-13,Senior,19300,Tom Drew,SCS2,Principal Private Secretary,"Leading private offices, Parliamentary relations and Ministerial support",Foreign and Commonwealth Office,Foreign and Commonwealth office,Central Units,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,80000,"84,999",N/A,Policy,,19300
Mar-13,Senior,19400,Gregor Irwin,SCS2,Chief Economist,Providing high level economic advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,0,0,N/A,Economics,,19400
Mar-13,Senior,20000,Richard Burge,SCS2,Director Wilton Park,Head of FCO Agency,Foreign and Commonwealth Office,Wilton Park,Wilton Park,0207 008 1500,dp-foi.img@fco.gov.uk,10000,2032761,1,115000,"119,999",N/A,Other,Inward loan officer not paid directly by the FCO,20000
Mar-13,Senior,30001,Anwar Choudhury,SCS2,Full Time Language Training,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,85000,"89,999",N/A,Other,,30001
Mar-13,Senior,30002,Asif Ahmad,SCS2,Full Time Language Training,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,80000,"84,999",N/A,Other,,30002
Mar-13,Senior,30003,Richard Peter Moore,SCS2,Full Time Language Training,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,85000,"89,999",N/A,Other,,30003
Mar-13,Senior,30004,Geoffrey Adams,SCS3,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,125000,"129,999",N/A,Other,,30004
Mar-13,Senior,30005,Dominic Martin,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,80000,"84,999",N/A,Other,,30005
Mar-13,Senior,30006,Alexander Ellis,SCS2,Full Time Language Training,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,80000,"84,999",N/A,Other,,30006
Mar-13,Senior,30007,Andrew Seaton,SCS2,Corporate Position,Departing FCO on 31 March 2013,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,85000,"89,999",N/A,Other,,30007
Mar-13,Senior,30008,John Dew,SCS2,Corporate Position,Departing FCO on 31 March 2013,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,90000,"94,999",N/A,Other,,30008
Mar-13,Senior,30009,Martin Alan Hatfull,SCS2,Corporate Position,Departing FCO on 31 March 2013,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,85000,"89,999",N/A,Other,,30009
Mar-13,Senior,30010,Peter Gooderham,SCS2,Corporate Position,Departing FCO on 31 March 2013,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,95000,"99,999",N/A,Other,,30010
Mar-13,Senior,30011,Dominic Asquith,SCS3,Corporate Position,Departing FCO on 31 March 2013,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,115000,"119,999",N/A,Other,,30011
Mar-13,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,3,"58,200","117,800",,Policy,,
Mar-13,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,7,"54,340","67,861",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,12,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,14,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,34,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,23,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,22,"19,245","21,696",,Policy,,
Mar-13,Junior,,,A1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12500,,2,"17,135","17,906",,Policy,,
Mar-13,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,6,"58,200","117,800",,Policy,,
Mar-13,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,10,"54,340","67,861",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,18,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,8,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,32,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,24,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12600,,20,"19,245","21,696",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13300,,1,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13300,,1,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13300,,1,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13300,,5,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13300,,3,"19,245","21,696",,Policy,,
Mar-13,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,23,"58,200","117,800",,Policy,,
Mar-13,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,37,"54,340","67,861",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,41,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,17,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,72,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,40,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13200,,32,"19,245","21,696",,Policy,,
Mar-13,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13208,,1,"58,200","117,800",,Policy,,
Mar-13,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13208,,1,"54,340","67,861",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13208,,6,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13208,,8,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13208,,15,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13208,,2,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13208,,3,"19,245","21,696",,Policy,,
Mar-13,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,53,"58,200","117,800",,Policy,,
Mar-13,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,49,"54,340","67,861",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,115,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,28,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,114,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,43,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13300,,69,"19,245","21,696",,Policy,,
Mar-13,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,23,"58,200","117,800",,Policy,,
Mar-13,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,21,"54,340","67,861",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,49,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,22,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,74,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,27,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13400,,34,"19,245","21,696",,Policy,,
Mar-13,Junior,,,SMS1,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,2,"58,200","117,800",,Operational Delivery,,
Mar-13,Junior,,,D7,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,11,"54,340","67,861",,Operational Delivery,,
Mar-13,Junior,,,D6,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,23,"43,084","55,782",,Operational Delivery,,
Mar-13,Junior,,,C5,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,25,"32,748","40,700",,Operational Delivery,,
Mar-13,Junior,,,C4,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,62,"26,102","33,004",,Operational Delivery,,
Mar-13,Junior,,,B3,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,101,"21,432","28,118",,Operational Delivery,,
Mar-13,Junior,,,A2,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,45,"19,245","21,696",,Operational Delivery,,
Mar-13,Junior,,,A1,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13500,,3,"17,135","17,906",,Operational Delivery,,
Mar-13,Junior,,,SMS1,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13700,,4,"58,200","117,800",,Policy,,
Mar-13,Junior,,,D7,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13700,,9,"54,340","67,861",,Policy,,
Mar-13,Junior,,,D6,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13700,,20,"43,084","55,782",,Policy,,
Mar-13,Junior,,,C5,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13700,,7,"32,748","40,700",,Policy,,
Mar-13,Junior,,,C4,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13700,,32,"26,102","33,004",,Policy,,
Mar-13,Junior,,,B3,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13700,,19,"21,432","28,118",,Policy,,
Mar-13,Junior,,,A2,Policy Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13700,,15,"19,245","21,696",,Policy,,
Mar-13,Junior,,,SMS1,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,22,"58,200","117,800",,Human Resources,,
Mar-13,Junior,,,D7,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,43,"54,340","67,861",,Human Resources,,
Mar-13,Junior,,,D6,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,77,"43,084","55,782",,Human Resources,,
Mar-13,Junior,,,C5,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,52,"32,748","40,700",,Human Resources,,
Mar-13,Junior,,,C4,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,84,"26,102","33,004",,Human Resources,,
Mar-13,Junior,,,B3,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,75,"21,432","28,118",,Human Resources,,
Mar-13,Junior,,,A2,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,61,"19,245","21,696",,Human Resources,,
Mar-13,Junior,,,A1,HR Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,,,14100,,8,"17,135","17,906",,Human Resources,,
Mar-13,Junior,,,SMS1,Operations Support Officer,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Corporate Services Directorate,,,11400,,1,"58,200","117,800",,Operational Delivery,,
